timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
1629677186,6700010,41,0,6231,40.398521423339844,-80.02591705322266
1629677195,6920010,G2,0,6110,40.443702697753906,-80.02693176269531
1629677173,10020010,55,0,6355,40.30521011352539,-79.89533233642578
1629677188,7085010,1,0,6510,40.4461784362793,-79.98868560791016
1629677172,1190010,61A,0,6631,40.43806076049805,-79.92483520507812
1629677190,10705010,91,0,6509,40.4873046875,-79.88452911376953
1629677179,7519010,56,0,6623,40.34838104248047,-79.87085723876953
1629677189,1279010,8,0,6501,40.460025787353516,-80.0114974975586
1629677198,14435010,81,0,6622,40.44321060180664,-79.98088073730469
1629677185,4828010,Y49,0,6625,40.42251968383789,-80.00616455078125
1629677187,6724010,12,0,6503,40.54594421386719,-80.0168228149414
1629677173,12446010,17,0,6506,40.5003547668457,-80.03422546386719
1629677175,7286010,51,0,6627,40.3654670715332,-79.98250579833984
1629677190,14324010,83,0,6626,40.45164489746094,-79.95789337158203
1629677190,3919010,17,0,6507,40.45479965209961,-80.02220916748047
1629677187,11034010,71B,0,6361,40.43877029418945,-79.9947509765625
1629677169,8899010,28X,0,6641,40.423439025878906,-80.07919311523438
1629677171,4531010,58,0,6366,40.43095397949219,-79.95894622802734
1629677186,8124010,28X,0,6643,40.49637222290039,-80.25888061523438
1629677196,10221010,71D,0,6367,40.44740295410156,-79.94296264648438
1629677171,7864010,82,0,6642,40.461483001708984,-79.92503356933594
1629677197,2036010,61C,0,3252,40.407325744628906,-79.910400390625
1629677164,6442010,61C,0,3251,40.444828033447266,-79.95423126220703
1629677184,1733010,61D,0,3248,40.41105270385742,-79.90656280517578
1629677185,6609010,27,0,6516,40.44309616088867,-80.04399108886719
1629677179,6317010,59,0,6531,40.411746978759766,-79.87740325927734
1629677190,13982010,61B,0,6530,40.438167572021484,-79.99434661865234
1629677193,6864010,P68,0,6651,40.41257858276367,-79.8564224243164
1629677190,4628010,86,0,6258,40.460357666015625,-79.94477081298828
1629677193,8403010,77,0,6653,40.45961380004883,-79.91138458251953
1629677194,7635010,71A,0,3414,40.462371826171875,-79.93135833740234
1629677188,9709010,61A,0,6249,40.44163131713867,-79.8858871459961
1629677152,14183010,91,0,6007,40.4561767578125,-79.97509002685547
1629677193,11710010,1,0,6006,40.48894119262695,-79.89253234863281
1629677189,4899010,24,0,6523,40.44343948364258,-80.02615356445312
1629677198,14316010,71C,0,6369,40.46038818359375,-79.9218978881836
1629677181,13723010,71C,0,6644,40.44989776611328,-79.89161682128906
1629677192,5210010,8,0,6402,40.517513275146484,-80.03778839111328
1629677182,8679010,59,0,6526,40.37189865112305,-79.84642791748047
1629677196,10156010,61A,0,6525,40.40977096557617,-79.86735534667969
1629677179,1150010,51,0,6528,40.415687561035156,-79.98725128173828
1629677198,6134010,51,0,6527,40.428794860839844,-79.98121643066406
1629677197,10158010,61B,0,6529,40.43803024291992,-79.9154281616211
1629677174,7924010,21,0,6023,40.498130798339844,-80.09241485595703
1629677182,4209010,64,0,6540,40.412330627441406,-79.90825653076172
1629677195,9728010,75,0,6144,40.490535736083984,-79.90714263916016
1629677192,12010,82,0,6542,40.448631286621094,-79.96530151367188
1629677184,3663010,G2,0,6421,40.43588638305664,-80.0676040649414
1629677198,10529010,79,0,6268,40.44951629638672,-79.89149475097656
1629677186,5229010,61D,0,3305,40.437950134277344,-79.9912338256836
1629677171,1377010,P1,0,3423,40.44168472290039,-79.99761199951172
1629677145,4376010,54,0,6414,40.4468994140625,-79.94928741455078
1629677195,3847010,59,0,6535,40.397483825683594,-79.88311767578125
1629677189,4760010,86,0,6139,40.45693588256836,-79.93511199951172
1629677180,9328010,69,0,5722,40.44267654418945,-79.88457489013672
1629677168,3843010,54,0,5603,40.45389175415039,-79.99810028076172
1629677175,9278010,67,0,6275,40.43621063232422,-79.9959487915039
1629677189,12787010,16,0,6311,40.44251251220703,-80.00423431396484
1629677198,3844010,55,0,6431,40.32980728149414,-79.93740844726562
1629677198,8521010,89,0,6552,40.471866607666016,-79.93424987792969
1629677196,12953010,12,0,6313,40.450496673583984,-80.00119018554688
1629677192,2248010,61A,0,6434,40.43831253051758,-79.97952270507812
1629677196,7509010,64,0,6555,40.453208923339844,-79.931640625
1629677188,-1393462067,88,1,6272,40.45574188232422,-79.91483306884766
1629677190,6554010,71B,0,6271,40.463722229003906,-79.92377471923828
1629677196,7392010,61D,0,3314,40.44275665283203,-79.93768310546875
