timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
1633910842,12461010,51,0,6352,40.43175506591797,-80.00314331054688
1633910856,10435010,64,0,6233,40.41145324707031,-79.90829467773438
1633910838,14031010,59,0,6357,40.41434097290039,-79.88350677490234
1633910834,8938010,59,0,6631,40.37131118774414,-79.84602355957031
1633910859,7934010,61C,0,3242,40.40717315673828,-79.9107894897461
1633910847,5504010,1,0,6509,40.52901077270508,-79.85009765625
1633910848,13900010,56,0,6622,40.344539642333984,-79.88365936279297
1633910834,1170010,12,0,6504,40.448246002197266,-80.00216674804688
1633910856,14203010,8,0,6503,40.459171295166016,-80.00799560546875
1633910830,3921010,51,0,6627,40.34962844848633,-79.9437484741211
1633910852,9582010,55,0,6626,40.33167266845703,-79.93147277832031
1633910849,11771010,75,0,6361,40.47323989868164,-79.93071746826172
1633910848,7298010,79,0,6364,40.44930648803711,-79.89115142822266
1633910846,13764010,83,0,6122,40.4405403137207,-79.95838928222656
1633910835,8103010,77,0,6363,40.461448669433594,-79.86377716064453
1633910840,113010,61B,0,6244,40.440589904785156,-79.99508666992188
1633910830,2887010,71B,0,6365,40.4379768371582,-79.99223327636719
1633910831,9513010,14,0,6005,40.5262451171875,-80.15843200683594
1633910833,4947010,16,0,6004,40.503868103027344,-80.07485961914062
1633910830,6102010,21,0,6521,40.518192291259766,-80.16619873046875
1633910852,13796010,61C,0,3255,40.38125991821289,-79.85565185546875
1633910844,14168010,61C,0,3251,40.441864013671875,-79.9988021850586
1633910853,5600010,55,0,6634,40.30424880981445,-79.8957290649414
1633910840,7919010,67,0,6636,40.4405517578125,-79.99974822998047
1633910829,13073010,69,0,5667,40.442745208740234,-79.88668060302734
1633910851,7066010,24,0,6514,40.451629638671875,-80.13607788085938
1633910856,13938010,61A,0,6635,40.439247131347656,-79.93443298339844
1633910820,11619010,17,0,5702,40.45598602294922,-80.01596069335938
1633910852,8288010,86,0,6638,40.4620475769043,-79.94979858398438
1633910836,435010,88,0,6650,40.45600128173828,-79.9110336303711
1633910850,8519010,91,0,6011,40.499168395996094,-79.88375854492188
1633910836,1218010,61B,0,6531,40.4379997253418,-79.91304016113281
1633910857,12301010,71C,0,6652,40.45994186401367,-79.92107391357422
1633910851,2210010,12,0,6412,40.56584930419922,-80.01651763916016
1633910856,7522010,88,0,6258,40.44386291503906,-79.99374389648438
1633910844,171010,P1,0,3258,40.441097259521484,-79.99685668945312
1633910855,8973010,61A,0,3256,40.41461181640625,-79.8735580444336
1633910853,4417010,24,0,6523,40.4638557434082,-80.05724334716797
1633910852,31010,P68,0,6644,40.42009735107422,-79.85902404785156
1633910852,9320010,17,0,6405,40.49946975708008,-80.04601287841797
1633910645,1100010,82,0,6647,40.47236633300781,-79.89082336425781
1633910851,3933010,89,0,6646,40.46678161621094,-79.92533874511719
1633910840,14404010,51,0,6528,40.34749984741211,-79.95039367675781
1633910858,2707010,54,0,6406,40.4083137512207,-79.99827575683594
1633910856,14551010,75,0,6542,40.42730712890625,-79.96781921386719
1633910857,809010,86,0,6267,40.458152770996094,-79.9425048828125
1633910849,9295010,G2,0,6024,40.4478645324707,-80.03306579589844
1633910855,13475010,71D,0,6544,40.44705581665039,-79.94881439208984
1633910856,6672010,28X,0,6543,40.438880920410156,-79.99337005615234
1633910852,7882010,61C,0,3310,40.432655334472656,-79.92310333251953
1633910845,2196010,Y49,0,6535,40.40578079223633,-80.00526428222656
1633910845,2576010,81,0,6537,40.44068908691406,-79.98966217041016
1633910859,9423010,21,0,6019,40.515708923339844,-80.1441421508789
1633910846,1240010,G2,0,6415,40.431068420410156,-80.06875610351562
1633910855,754010,41,0,6418,40.4105110168457,-80.0153579711914
1633910857,7490010,61A,0,6032,40.4378547668457,-79.9639663696289
1633910851,9292010,71A,0,7002,40.437931060791016,-79.9736328125
1633910851,9061010,82,0,6275,40.45325469970703,-79.94747161865234
1633910859,2377010,1,0,6311,40.54063034057617,-79.8095703125
1633910858,6950010,55,0,6036,40.38597869873047,-79.8213119506836
1633910859,1640010,54,0,6310,40.45363998413086,-79.99983215332031
1633910858,3503010,61B,0,6433,40.43804931640625,-79.92252349853516
1633910853,2619010,71A,0,6158,40.457847595214844,-79.93411254882812
1633910823,14071010,71C,0,6554,40.449893951416016,-79.89171600341797
1633910838,2054010,28X,0,3321,40.449466705322266,-80.03511810302734
1633910851,12783010,61D,0,3314,40.411102294921875,-79.90647888183594
