timestamp,trip_id,route_id,schedule_relationship,vehicle_id,latitude,longitude
1628620371,435020,64,0,5816,40.41065216064453,-79.91482543945312
1628620370,10392020,59,0,5817,40.416465759277344,-79.88674926757812
1628620351,-259068650,71C,1,5938,40.43779754638672,-79.988525390625
1628620379,9493020,51,0,5818,40.41189956665039,-79.98967742919922
1628620378,6503020,Y46,0,5930,40.29451370239258,-79.90486145019531
1628620347,422020,59,0,5931,40.382686614990234,-79.87269592285156
1628620225,11235020,75,0,5934,40.49014663696289,-79.86991119384766
1628620363,5609020,83,0,5815,40.441619873046875,-79.96217346191406
1628620365,10933020,12,0,5707,40.550559997558594,-80.0194320678711
1628620367,286020,48,0,5708,40.4318962097168,-80.00331115722656
1628620363,7705020,77,0,5940,40.49440002441406,-79.78849029541016
1628620367,14524020,61A,0,5820,40.43461990356445,-79.88304138183594
1628620364,11983020,91,0,5705,40.49772644042969,-79.88298797607422
1628620361,3625020,71A,0,3413,40.4520263671875,-79.95159149169922
1628620357,1670020,P1,0,3412,40.4564323425293,-79.93303680419922
1628620358,4261020,71C,0,3410,40.445926666259766,-79.95269775390625
1628620367,10772020,P1,0,3419,40.41514205932617,-79.87947845458984
1628620368,11138020,89,0,5716,40.461395263671875,-79.92475891113281
1628620351,14353020,17,0,5730,40.45420837402344,-80.02542114257812
1628620368,1853020,61D,0,3305,40.41918182373047,-79.9269790649414
1628620374,11643020,71D,0,3425,40.446876525878906,-79.94947052001953
1628620375,11354020,G2,0,3303,40.429908752441406,-80.06951904296875
1628620372,6496020,P1,0,3422,40.454429626464844,-79.94288635253906
1628620363,10645020,91,0,5603,40.48783874511719,-79.88871765136719
1628620378,11256020,61A,0,3318,40.44103240966797,-79.95774841308594
1628620350,7990020,61D,0,3317,40.44007110595703,-79.99437713623047
1628620364,8516020,61C,0,3315,40.43598937988281,-79.92288208007812
1628620375,11249020,61C,0,3312,40.40848159790039,-79.90797424316406
1628620372,8730020,71D,0,3332,40.45119857788086,-79.92578887939453
1628620378,12959020,71D,0,3329,40.447933197021484,-79.88381958007812
1628620357,11073020,P3,0,3207,40.455345153808594,-79.9050521850586
1628620357,5530020,71B,0,3326,40.466373443603516,-79.92261505126953
1628620368,5849020,86,0,3325,40.463478088378906,-79.95350646972656
1628620351,3322020,61D,0,3203,40.411136627197266,-79.90630340576172
1628620370,8498020,54,0,5626,40.41781997680664,-79.98680877685547
1628620357,1825020,54,0,5627,40.465606689453125,-79.9554672241211
1628620350,14473020,71A,0,3221,40.47017288208008,-79.92686462402344
1628620375,6653020,86,0,3339,40.46063995361328,-79.9471435546875
1628620358,14650020,P78,0,3217,40.45675277709961,-79.93234252929688
1628620344,8216020,P1,0,3214,40.41947937011719,-79.88651275634766
1628620371,6692020,12,0,6601,40.498268127441406,-80.01298522949219
1628620370,7271020,54,0,5633,40.44148254394531,-79.95880126953125
1628620367,5692020,36,0,5634,40.4102668762207,-80.031494140625
1628619887,10014020,8,0,6603,40.51849365234375,-80.02725219726562
1628620373,12945020,12,0,6606,40.45521926879883,-80.00231170654297
1628620374,10880020,61B,0,6620,40.438018798828125,-79.9212417602539
1628620366,12504020,71C,0,3226,40.4595832824707,-79.9203872680664
1628620374,9514020,27,0,6613,40.45197296142578,-80.06815338134766
1628620370,11403020,57,0,6630,40.41151428222656,-79.90813446044922
1628620367,5502020,P3,0,3244,40.44203186035156,-79.9581069946289
1628620375,12386020,G2,0,3238,40.45283508300781,-80.05431365966797
1628620369,10188020,G2,0,3235,40.442909240722656,-79.99453735351562
1628620358,13262020,61A,0,5655,40.438201904296875,-79.90483856201172
1628620314,9965020,81,0,6622,40.430419921875,-79.9771957397461
1628620357,7326020,14,0,6504,40.59146499633789,-80.22749328613281
1628620374,3643020,14,0,6503,40.495506286621094,-80.0665283203125
1628620363,390020,6,0,6505,40.451507568359375,-80.0010986328125
1628620370,13691020,16,0,6508,40.476287841796875,-80.03166198730469
1628620366,4964020,2,0,6507,40.48215103149414,-79.9738540649414
1628620369,10995020,38,0,6520,40.4427490234375,-80.00425720214844
1628620353,13449020,28X,0,6643,40.42247772216797,-80.10111999511719
1628620364,9515020,61D,0,3248,40.43857955932617,-79.98572540283203
1628620298,12125020,61A,0,3247,40.446285247802734,-79.95218658447266
1628620375,12210020,41,0,6513,40.41120147705078,-80.0126724243164
1628620353,7909020,54,0,6512,40.4278450012207,-79.98063659667969
1628620359,14233020,71C,0,6636,40.441864013671875,-79.9988021850586
1628620364,5290020,71C,0,6638,40.442508697509766,-79.95745849609375
1628620353,9918020,61D,0,6531,40.44316864013672,-79.95655059814453
1628620378,-1355572699,91,1,6410,40.47595977783203,-79.95764923095703
1628620361,12121020,59,0,6530,40.414493560791016,-79.85521697998047
1628620348,3398020,71B,0,6651,40.442378997802734,-79.95765686035156
1628620372,13516020,P1,0,3259,40.44774627685547,-79.88953399658203
1628620365,13108020,1,0,6403,40.600685119628906,-79.75711059570312
1628620377,8172020,61A,0,6524,40.43043518066406,-79.8843765258789
1628620372,2192020,77,0,6645,40.46196365356445,-79.84097290039062
1628620370,10749020,38,0,6523,40.38358688354492,-80.08098602294922
1628620377,14610020,8,0,6402,40.45572280883789,-80.0067138671875
1628620374,9403020,88,0,6644,40.44350051879883,-79.99584197998047
1628620377,3033020,16,0,6405,40.454872131347656,-80.00643920898438
1628620377,4307020,58,0,6647,40.41984939575195,-79.92920684814453
1628620371,6114020,67,0,6646,40.4412727355957,-79.87751770019531
1628620361,10089020,54,0,6407,40.40884017944336,-79.99146270751953
1628620376,8445020,61B,0,6528,40.440547943115234,-79.99510955810547
1628620351,10185020,87,0,6649,40.480445861816406,-79.93429565429688
1628620367,7570020,Y49,0,6527,40.36293411254883,-79.97103881835938
1628620355,10534020,61C,0,6529,40.437137603759766,-79.92292785644531
1628620361,10019020,81,0,6540,40.44118118286133,-79.97001647949219
1628620371,7053020,53L,0,6541,40.36979675292969,-79.91295623779297
1628620332,12268020,20,0,6422,40.448081970214844,-80.0333480834961
1628620360,12790020,61A,0,6535,40.41377258300781,-79.85322570800781
1628620372,9137020,51,0,6537,40.43300247192383,-80.00337219238281
1628620370,14695020,22,0,6415,40.439849853515625,-80.01727294921875
1628620363,10140020,31,0,6419,40.420684814453125,-80.06688690185547
1628620379,9676020,77,0,6551,40.461158752441406,-79.92406463623047
1628620353,2866020,83,0,6430,40.44349670410156,-79.95610046386719
1628620377,12294020,67,0,6550,40.44475555419922,-79.93685150146484
1628620366,12002020,64,0,6553,40.411006927490234,-79.90660858154297
1628620349,5616020,51,0,6431,40.38069152832031,-79.97628784179688
1628620338,4651020,13,0,6313,40.51732635498047,-80.03650665283203
1628620330,10209020,87,0,6555,40.44495391845703,-79.99372100830078
1628620359,3110020,91,0,6304,40.454002380371094,-79.97826385498047
1628620364,10281020,69,0,6545,40.39847183227539,-79.8128890991211
1628620377,13851020,20,0,6427,40.47672653198242,-80.10162353515625
1628620366,12566020,6,0,6306,40.482582092285156,-80.00310516357422
1628620367,9040020,31,0,6426,40.44171142578125,-80.00264739990234
1628620375,1175020,2,0,6308,40.52870178222656,-80.00753784179688
1628620373,2788020,1,0,6307,40.47743606567383,-79.96829223632812
1628620377,8933020,71A,0,6549,40.44751739501953,-79.94931030273438
1628620364,4227020,21,0,6320,40.444549560546875,-80.02890014648438
1628620347,11728020,17,0,6201,40.49551010131836,-80.02320861816406
1628620365,5966020,41,0,6324,40.37179183959961,-80.08260345458984
1628620352,4503020,56,0,6445,40.40016555786133,-79.93797302246094
1628620358,7143020,16,0,6202,40.50379180908203,-80.0744857788086
1628620361,1857020,24,0,6323,40.440406799316406,-80.00448608398438
1628620258,6542020,82,0,6557,40.46113204956055,-79.92399597167969
1628620363,2394020,54,0,6314,40.441890716552734,-79.95842742919922
1628620374,14493020,59,0,6435,40.36845779418945,-79.8548355102539
1628620370,3649020,38,0,6317,40.38677978515625,-80.04508972167969
1628620363,12490020,77,0,6559,40.441680908203125,-79.9921875
1628620353,4358020,36,0,6318,40.33995056152344,-80.05420684814453
1628620376,11324020,79,0,6452,40.449317932128906,-79.89127349853516
1628620366,8690020,71D,0,6451,40.44202423095703,-80.00141906738281
1628620370,11838020,1,0,6212,40.4965934753418,-79.9430160522461
1628620355,10039020,51,0,6333,40.380615234375,-79.97626495361328
1628620376,5727020,P68,0,6454,40.42479705810547,-79.79024505615234
1628620375,9365020,2,0,6214,40.52538299560547,-79.96255493164062
1628620349,11205020,82,0,6455,40.44268798828125,-79.98723602294922
1628620353,14379020,54,0,6205,40.451934814453125,-80.00756072998047
1628620379,10225020,16,0,6204,40.44744110107422,-80.00187683105469
1628620372,9088020,41,0,6325,40.39139175415039,-80.03888702392578
1628620377,6199020,21,0,6328,40.509098052978516,-80.11957550048828
1628620371,10548020,8,0,6206,40.45991134643555,-80.01032257080078
1628620327,10449020,1,0,6209,40.564579010009766,-79.76828002929688
1628620367,5766020,91,0,6208,40.500518798828125,-79.8608627319336
1628620376,9846020,60,0,6341,40.3327522277832,-79.8465805053711
1628620356,5258020,71A,0,6462,40.43875503540039,-79.98963928222656
1628620370,8355020,28X,0,6465,40.4409065246582,-79.9578857421875
1628620371,699020,67,0,6464,40.43422317504883,-79.78775787353516
1628620371,11933020,83,0,6343,40.44026184082031,-79.9991226196289
1628620369,143020,16,0,6104,40.49663543701172,-80.05774688720703
1628620373,2274020,61A,0,6337,40.438629150390625,-79.9869613647461
1628620365,4773020,15,0,6215,40.44745635986328,-80.00188446044922
1628620371,6256020,57,0,6336,40.43301010131836,-79.96284484863281
1628620356,309020,71C,0,6457,40.44999694824219,-79.90375518798828
1628620360,14074020,21,0,6218,40.50572967529297,-80.10578155517578
1628620349,346020,59,0,6339,40.34735870361328,-79.88098907470703
1628620355,835020,39,0,6217,40.41594696044922,-80.01175689697266
1628620374,7160020,93,0,6338,40.480445861816406,-79.9544448852539
1628620375,8309020,51,0,6351,40.38490295410156,-79.97816467285156
1628620369,5499020,56,0,6111,40.400272369384766,-79.93812561035156
1628620355,8910020,61D,0,6353,40.43419647216797,-79.92289733886719
1628620376,11758020,39,0,6231,40.4456901550293,-79.9897232055664
1628620338,4665020,55,0,6113,40.34202194213867,-79.91252136230469
1628620378,2576020,61B,0,6355,40.44174575805664,-79.95854949951172
1628620360,8412020,61B,0,6112,40.404685974121094,-79.87084197998047
1628620368,9307020,55,0,6236,40.34895324707031,-79.8803482055664
1628620378,323020,64,0,6115,40.438812255859375,-79.91947937011719
1628620378,12025020,51,0,6356,40.38376998901367,-79.97737884521484
1628620368,4259020,82,0,6469,40.45880889892578,-79.92884063720703
1628620359,4929020,18,0,6105,40.45137405395508,-80.01368713378906
1628620357,8197020,93,0,6347,40.46980667114258,-79.96090698242188
1628620378,6366020,29,0,6229,40.45005416870117,-80.11339569091797
1628620360,2013020,27,0,6107,40.44158935546875,-80.07084655761719
1628620373,13998020,61A,0,6241,40.41269302368164,-79.85639190673828
1628620371,2700020,71B,0,6361,40.43815994262695,-79.97704315185547
1628620372,1901020,Y49,0,6240,40.3663330078125,-79.96260070800781
1628620363,9326020,91,0,6001,40.443321228027344,-80.0003433227539
1628620377,874020,75,0,6365,40.47722625732422,-79.93045043945312
1628620355,651020,1,0,6005,40.540184020996094,-79.8250961303711
1628620373,5303020,61B,0,6126,40.440467834472656,-79.93557739257812
1628620371,48020,61B,0,6247,40.408294677734375,-79.85794830322266
1628620365,12834020,93,0,6117,40.427825927734375,-79.92576599121094
1628620376,5527020,59,0,6358,40.39777374267578,-79.8808822631836
1628620374,1342020,61C,0,6119,40.40717315673828,-79.9107894897461
1628620367,13225020,55,0,6252,40.342559814453125,-79.91773223876953
1628620372,1366020,59,0,6131,40.3532829284668,-79.8450927734375
1628620351,3652020,59,0,6251,40.40385055541992,-79.82514953613281
1628620374,796020,Y47,0,6130,40.34257507324219,-79.9646987915039
1628620329,1382020,P3,0,6133,40.41535568237305,-79.88047790527344
1628620359,3238020,Y46,0,6132,40.310203552246094,-79.9374771118164
1628620376,7214020,54,0,6014,40.46269989013672,-79.96712493896484
1628620375,545020,75,0,6256,40.45808410644531,-79.91673278808594
1628620368,2207020,71C,0,6137,40.441162109375,-79.8913803100586
1628620355,4221020,P68,0,6258,40.42451858520508,-79.79044342041016
1628620372,13730020,86,0,6370,40.45291519165039,-79.88534545898438
1628620369,9651020,13,0,6007,40.4664306640625,-80.0337142944336
1628620365,7557020,64,0,6249,40.44148254394531,-79.91979217529297
1628620358,7621020,51,0,6127,40.41847229003906,-79.98622131347656
1628620378,11319020,69,0,6369,40.43344497680664,-79.86698150634766
1628620315,8975020,Y47,0,6248,40.431358337402344,-80.00284576416016
1628620367,2189020,61C,0,6129,40.441925048828125,-79.95828247070312
1628620375,3197020,71B,0,6142,40.44020080566406,-79.9943618774414
1628620375,10112020,26,0,6023,40.44098663330078,-80.07279968261719
1628620350,9995020,71A,0,6144,40.4402961730957,-79.99456787109375
1628620375,5221020,71,0,6264,40.4344367980957,-79.89265441894531
1628620368,14475020,77,0,6267,40.45265579223633,-79.7508316040039
1628620374,3101020,71B,0,6148,40.45376205444336,-79.92508697509766
1628620373,10687020,71D,0,6147,40.437355041503906,-79.96558380126953
1628620359,11222020,79,0,6268,40.45484161376953,-79.87068176269531
1628620362,8694020,88,0,6140,40.46078109741211,-79.92304229736328
1628620368,7066020,P78,0,6260,40.505367279052734,-79.84303283691406
1628620340,1345020,75,0,6139,40.44684600830078,-79.9498062133789
1628620377,14330020,48,0,6017,40.424095153808594,-79.96996307373047
1628620373,5958020,79,0,6138,40.47117614746094,-79.86689758300781
1628620375,3213020,74,0,6274,40.461578369140625,-79.89241027832031
1628620357,6520020,71C,0,6155,40.46295166015625,-79.93099975585938
1628620374,1046020,51,0,6033,40.34868621826172,-79.94119262695312
1628620331,14274020,28X,0,6157,40.42597198486328,-80.12516784667969
1628620374,9317020,56,0,6036,40.35226058959961,-79.85709381103516
1628620359,9581020,77,0,6156,40.458778381347656,-79.90853881835938
1628620377,13323020,87,0,6159,40.48591995239258,-79.94418334960938
1628620378,8151020,67,0,6158,40.44161605834961,-79.95870971679688
1628620364,7685020,75,0,6271,40.42824172973633,-79.97180938720703
1628620374,6558020,51,0,6042,40.431766510009766,-80.00318145751953
1628620357,1401020,86,0,6048,40.458744049072266,-79.90837860107422
1628620366,7589020,61C,0,6041,40.44228744506836,-79.9998550415039
1628620375,3938020,91,0,1704,40.482582092285156,-79.95169830322266
1628620378,11629020,11,0,1703,40.465423583984375,-80.00507354736328
1628620378,10876020,4,0,1702,40.491756439208984,-79.99372863769531
1628620364,389020,P68,0,6055,40.452064514160156,-79.9786376953125
1628620369,12301020,82,0,6052,40.443336486816406,-79.98069763183594
1628620364,10041020,28X,0,6051,40.444087982177734,-79.95528411865234
1628620378,13144020,4,0,1712,40.496681213378906,-80.01033782958984
1628620355,6200020,17,0,1710,40.455970764160156,-80.00366973876953
1628620355,8878020,40,0,1715,40.43205261230469,-80.00382995605469
1628620372,13470020,44,0,1723,40.383689880371094,-79.95464324951172
1628620364,9426020,44,0,1722,40.419979095458984,-79.9988784790039
1628620331,11979020,43,0,1721,40.420928955078125,-80.00360870361328
1628620360,14653020,44,0,1726,40.4140739440918,-79.9832763671875
1628620358,7915020,8,0,5908,40.5177116394043,-80.03089904785156
